"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy","full.address","latitude","longitude"
"3881","3748","Zipper's ","886-8135 4pm-4am, from noon Sun, patio","884 Main St.","Buffalo","NY","(MW),(D)","Bars",NA,1994,"FALSE","884 Main St., Buffalo, NY",42.8979912,-78.8707638
"3882","3749","Allen House Restaurant ","881-0586 lunch & dinner, clsd Sun & Mon, eclectic","16 Allen St.","Buffalo","NY","(GF)","Restaurants & Cafes",NA,1994,"FALSE","16 Allen St., Buffalo, NY",42.8991795,-78.8706975
"3883","3750","Talking Leaves","837-8554, 10am-6pm, clsd Sun","3144 Main St.","Buffalo","NY",NA,"Bookstores/Retail Shops",NA,1994,"FALSE","3144 Main St., Buffalo, NY",42.95033065,-78.8272020148447
"3884","3751","Village Green Bookstores","836-8960; also 765A Elmwood Ave. location, 884-1200, 9am-11pm","2309 Eggert Rd., Tonawanda","Buffalo","NY",NA,"Bookstores/Retail Shops",NA,1994,"FALSE","2309 Eggert Rd., Tonawanda, Buffalo, NY",NA,NA
"3885","3752","Volumé","652-1193/885-4580 covers BUffalo, Rochester, Toronto ","PO Box 106, Westside Stn., 14213","Buffalo","NY",NA,"Publications",NA,1994,"FALSE","PO Box 106, Westside Stn., 14213, Buffalo, NY",NA,NA
"3886","3753","New Morgan Sauna","852-2153 24hrs","655 Main St.","Buffalo","NY","(PC)","Men's Clubs",NA,1994,"FALSE","655 Main St., Buffalo, NY",42.8918053,-78.8720732
"3887","3754","Book-And","856-8936","83 W. Chippewa","Buffalo","NY",NA,"Erotica",NA,1994,"FALSE","83 W. Chippewa, Buffalo, NY",42.89082815,-78.8759764803962
"3888","3755","Goodtime Charlie's","693-3254, 24hrs","3287 Niagara Falls Blvd., Wheatfield","Buffalo","NY",NA,"Erotica",NA,1994,"FALSE","3287 Niagara Falls Blvd., Wheatfield, Buffalo, NY",NA,NA
"3889","3756","Village Books & News","877-5027, 24hrs","3102 Delaware Ave., Kenmore","Buffalo","NY",NA,"Erotica",NA,1994,"FALSE","3102 Delaware Ave., Kenmore, Buffalo, NY",42.9686836,-78.8709822
"3890","3757","Allentown area","(Elmwood & Allen)",NA,"Buffalo","NY","Cruisy Area","Cruising Areas","checked",1994,"TRUE","NA, Buffalo, NY",42.92530645,-78.903305861114
"3891","3758","Eric Basin Marina",NA,NA,"Buffalo","NY","Cruisy Area","Cruising Areas","checked",1994,"TRUE","NA, Buffalo, NY",42.92530645,-78.903305861114
"3892","3759","Auntie Em's Farm","439-4237 B&B, country brkfst, lake & meadow ","RD. 2 Box 455; LIvingston Manor 12758","Catskills","NY","(MW)","Accommodations","checked",1994,"FALSE","RD. 2 Box 455; LIvingston Manor 12758, Catskills, NY",NA,NA
"3893","3760","Stonewall Acres ","791-9474 B&B and cottages","Box 556, Rock Hill, 12775","Catskills","NY","(MW),(SW)","Accommodations","checked",1994,"FALSE","Box 556, Rock Hill, 12775, Catskills, NY",NA,NA
"3894","3761","Community Real Estate Referrals ","(800)346-5592 gay realtor at your service",NA,"Cooperstown","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Cooperstown, NY",42.7006303,-74.924321
"3895","3762","Toad Hall B&B ","547-5774, nr. recreation","Rte. 28, 4 mi. N. of Cooperstown ","Cooperstown","NY","(GF)","Accommodations","checked",1994,"FALSE","Rte. 28, 4 mi. N. of Cooperstown , Cooperstown, NY",NA,NA
"3896","3763","Rocking Duck Inn","968-3335 historic B&B, full brkfst, nr. recreation; also antique store","28 Genesee Pkwy.","Cuba","NY","(GF)","Accommodations",NA,1994,"FALSE","28 Genesee Pkwy., Cuba, NY",42.2182995149815,-78.2758630388768
"3897","3764","Rufus Tanner House","732-0213 ","1016 Sagetown Rd. Pine City","Elmira","NY","(MW)","Accommodations",NA,1994,"FALSE","1016 Sagetown Rd. Pine City, Elmira, NY",NA,NA
"3898","3765","David, The","733-2592 4pm-1am, from 7pm wknds","511 Railroad Ave.","Elmira","NY","(*),(MW),(D),(K),(YC)","Bars",NA,1994,"FALSE","511 Railroad Ave., Elmira, NY",42.09380645,-76.8090140151157
"3899","3766","Deluxe Books","734-9656","123 Lake St.","Elmira","NY",NA,"Erotica",NA,1994,"FALSE","123 Lake St., Elmira, NY",42.0890307,-76.8015077
"3900","3767","AA Gay/Lesbian","(at the firehouse, Cherry Grove) 654-1150/669-1124",NA,"Fire Island","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Fire Island, NY",40.6475997,-73.1459474
"3901","3768","Belvedere Hotel","597-6448 seasonal, men only, gym & hot tub","Bay View Walk, Cherry Grove","Fire Island","NY","(SW),(WC)","Accommodations","checked",1994,"FALSE","Bay View Walk, Cherry Grove, Fire Island, NY",NA,NA
"3902","3769","Boatel ","597-6500 seasonal","Fire Island Pines","Fire Island","NY","(MW),(SW)","Accommodations","checked",1994,"FALSE","Fire Island Pines, Fire Island, NY",40.6658093,-73.0665493
"3903","3770","Carousel Guest House","597-6612 men only, seasonal cont'l brkfst","Holly Walk, Cherry Grove","Fire Island","NY",NA,"Accommodations","checked",1994,"FALSE","Holly Walk, Cherry Grove, Fire Island, NY",40.6598798,-73.090605
"3904","3771","Cherry Grove Beach Hotel ","597-6600 seasonal; Ice Palace bar on premises","Main & Ocean, Cherry Grove","Fire Island","NY","(SW),(N),(WC)","Accommodations","checked",1994,"FALSE","Main & Ocean, Cherry Grove, Fire Island, NY",NA,NA
"3905","3772","Dune Point","597-6261 year round","Cherry Grove","Fire Island","NY","(*),(MW)","Accommodations","checked",1994,"FALSE","Cherry Grove, Fire Island, NY",40.6595263,-73.0902132
"3906","3773","Fire Island Pines","597-6767 seasonal","9 Ocean Walk, Fire Island Pines","Fire Island","NY",NA,"Accommodations",NA,1994,"FALSE","9 Ocean Walk, Fire Island Pines, Fire Island, NY",40.6638342,-73.0698913912047
"3907","3774","Fire Island Pines B&B","597-6162 men only, seasonal, hot tub",NA,"Fire Island","NY",NA,"Accommodations","checked",1994,"FALSE","NA, Fire Island, NY",40.6475997,-73.1459474
"3908","3775","Holly House","597-6911 seasonal","Holly Walk nr. BAyview Walk, Cherry Grove","Fire Island","NY","(MW)","Accommodations","checked",1994,"FALSE","Holly Walk nr. BAyview Walk, Cherry Grove, Fire Island, NY",NA,NA
"3909","3776","Sea Crest ","597-6849 seasonal ","Lewis Walk at Main Walk, Cherry Grove","Fire Island","NY","(MW)","Accommodations","checked",1994,"FALSE","Lewis Walk at Main Walk, Cherry Grove, Fire Island, NY",NA,NA
"3910","3777","Cherry's","597-6820 noon-4am, men only, piano bar","Cherry Grove ","Fire Island","NY","(*),(E)","Bars","checked",1994,"FALSE","Cherry Grove , Fire Island, NY",40.6595263,-73.0902132
"3911","3778","Crew's Quarters","597-6873 men only, seasonal ","36 Fire Island Blvd., Fire Island Pines","Fire Island","NY","(*),(SW)","Bars",NA,1994,"FALSE","36 Fire Island Blvd., Fire Island Pines, Fire Island, NY",40.6653711,-73.0698306
"3912","3779","Ice Palace","(at Cherry Grove Beach Hotel) 597-6600",NA,"Fire Island","NY","(*),(MW),(D),(S),(YC)","Bars","checked",1994,"FALSE","NA, Fire Island, NY",40.6475997,-73.1459474
"3913","3780","Loft","597-6720 seasonal","36 Fire Island Blvd.","Fire Island","NY",NA,"Bars",NA,1994,"FALSE","36 Fire Island Blvd., Fire Island, NY",40.6653711,-73.0698306
"3914","3781","Monster, The","597-6888 seasonal ","Ocean Walk, nr. Dock Walk, Cherry Grove","Fire Island","NY","(*),(MW),(D),(F),(E)","Bars","checked",1994,"FALSE","Ocean Walk, nr. Dock Walk, Cherry Grove, Fire Island, NY",NA,NA
"3915","3782","Pines Pavillion","4pm-6am, popular T-dance, seasonal ","Fire Island Blvd.","Fire Island","NY","(*),(MW),(D)","Bars","checked",1994,"FALSE","Fire Island Blvd., Fire Island, NY",40.6658093,-73.0665493
"3916","3783","Top of the Bay ","597-6699 7pm-midnight, full bar, seasonal","Dock Walk at Bay Walk, Cherry Grove","Fire Island","NY","(*),(MW),(D)","Restaurants & Cafes","checked",1994,"FALSE","Dock Walk at Bay Walk, Cherry Grove, Fire Island, NY",NA,NA
"3917","3784","The entire island","esp. bushes btwn. Cherry Grove & W. end of Pines ",NA,"Fire Island","NY","Cruisy Area","Cruising Areas","checked",1994,"TRUE","NA, Fire Island, NY",40.6475997,-73.1459474
"3918","3785","Aviation Mall","trails in woods behind the mall",NA,"Glens Falls","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1994,"TRUE","NA, Glens Falls, NY",43.309941,-73.644447
"3919","3786","Greenwood Lake Gay/Lesbian Alliance","782-1525 info tape",NA,"Greenwood Lake","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwood Lake, NY",41.2225932,-74.2943178
"3920","3787","Living Room, The","477-8184 5pm-4am, noon-2am Sun, clsd Mon & Tues","Jersey Ave. (1/2mi S. of the Village LIght)","Greenwood Lake","NY","(MW),(D),(F)","Bars","checked",1994,"FALSE","Jersey Ave. (1/2mi S. of the Village LIght), Greenwood Lake, NY",NA,NA
"3921","3788","AA Gay/Lesbian ","273-1541 (AA#)",NA,"Ithaca","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Ithaca, NY",42.4396039,-76.4968019
"3922","3789","Community Real Estate Referrals ","(800)346-5592 gay realtor at your service",NA,"Ithaca","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Ithaca, NY",42.4396039,-76.4968019
"3923","3791","Gay/Lesbian & Bisexual Info Line","255-6482, live noon-4pm Mon-Fri, touchtone info & referrals ","(Cornell University)","Ithaca","NY",NA,"Info Lines & Services","checked",1994,"FALSE","(Cornell University), Ithaca, NY",42.4529076,-76.4800842303092
"3924","3790","Ithaca Gay/Lesbian Activities Board (IGLAB)","273-1505, 3rd Th of month",NA,"Ithaca","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Ithaca, NY",42.4396039,-76.4968019
"3925","3792","Pleasant Grove B&B","387-5420 full brkfst",NA,"Ithaca","NY","(GF)","Accommodations",NA,1994,"FALSE","NA, Ithaca, NY",42.4396039,-76.4968019
"3926","3793","Common Ground","273-1505 4pm-1:30am, dinner nightly ","1230 Danby Rd.","Ithaca","NY","(*),(MW),(D),(F),(YC),(WC)","Bars",NA,1994,"FALSE","1230 Danby Rd., Ithaca, NY",42.3937313,-76.4976474
"3927","3794","ABC Café","277-4770 lunch, dinner & wknd brunch, clsd Mon, vegetarian","308 Stewart Ave.","Ithaca","NY","(GF)","Restaurants & Cafes",NA,1994,"FALSE","308 Stewart Ave., Ithaca, NY",42.44197,-76.4899569
"3928","3795","Borealis Bookstore, Inc.","272-7752 opens 10am-9pm, noon-5pm Sun","113 N. Aurora St.","Ithaca","NY",NA,"Bookstores/Retail Shops",NA,1994,"FALSE","113 N. Aurora St., Ithaca, NY",42.4400755,-76.4954944
"3929","3796","Stewart Park","W. of pavilion",NA,"Ithaca","NY","Cruisy Area","Cruising Areas","checked",1994,"TRUE","NA, Ithaca, NY",42.4396039,-76.4968019
"3930","3797","""The Quad"" ","(4 Blocks): Buffalo, Cascadilla, Aurora & Geneva Sts.",NA,"Ithaca","NY","Cruisy Area","Cruising Areas","checked",1994,"TRUE","NA, Ithaca, NY",42.4396039,-76.4968019
"3931","3798","Nite Spot","no phone 3pm-2am","201 Windsor ","Jamestown","NY","(MW),(D),(S)","Bars",NA,1994,"FALSE","201 Windsor , Jamestown, NY",NA,NA
"3932","3799","Sneakers ","484-8816 3:30pm-2am","100 Harrison ","Jamestown","NY","(*),(MW),(D)","Bars",NA,1994,"FALSE","100 Harrison , Jamestown, NY",42.093622,-79.235306629064
"3933","3800","Ulster County Gay/Lesbian Alliance ","626-3203 info & events line","P.O. Box 3785, 12401","Kingston","NY",NA,"Info Lines & Services","checked",1994,"FALSE","P.O. Box 3785, 12401, Kingston, NY",NA,NA
"3934","3801","Clicks International ","679-7357 9pm-4am, from 4pm Sun, clsd Mon & Tues","Rte. 9 W., Port Ewen","Kingston","NY","(D),(YC)","Bars","checked",1994,"FALSE","Rte. 9 W., Port Ewen, Kingston, NY",NA,NA
"3935","3802","King Hendricks Motel","792-0418 ","Lake George Rd. (Rte. 9)","Lake George","NY","(GF),(SW)","Accommodations","checked",1994,"FALSE","Lake George Rd. (Rte. 9), Lake George, NY",NA,NA
"3936","3803","Rumours ","792-9646 8pm-4am, from 6pm Fri-Sun, from 3pm Sun in summer","49 Lower Dix Ave.","Lake George","NY","(*),(MW),(D),(WC)","Bars",NA,1994,"FALSE","49 Lower Dix Ave., Lake George, NY",NA,NA
"3937","3804","Artists Café","523-9493 lunch & dinner, discreetly frequented by gays","1 Main St.","Lake Placid","NY",NA,"Restaurants & Cafes",NA,1994,"FALSE","1 Main St., Lake Placid, NY",44.291547,-73.984917
"3938","3805","Cooperas Pond","Trail off E. side of Rte. 86 at juction of 73",NA,"Lake Placid","NY","Cruisy Area","Cruising Areas","checked",1994,"TRUE","NA, Lake Placid, NY",44.279621,-73.979874
"3939","3806","Eulenspiegel Society","388-7022 S/M group, 7:30 Tues & Wed., newsletter","24 Bond St.","New York City","NY",NA,"Info Lines & Services",NA,1994,"FALSE","24 Bond St., New York City, NY",40.6343034,-74.1299385873061
"3940","3807","Gay Connection, The","(900)448-MEET talk and/or meet with other men from the area, at only 99¢ per minute",NA,"New York City","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, New York City, NY",40.6432866,-73.7949275
"3941","3808","Gay Switchboard ","777-1800 touchtone info, live noon-midnight",NA,"New York City","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, New York City, NY",40.6432866,-73.7949275
"3942","3809","Identity House","243-8181 peer counseling, info & referrals; walk-in 6pm Sun-Tues","39 W. 14th (btwn. 5th & 6th), Ste. 205","New York City","NY","(WC)","Info Lines & Services",NA,1994,"FALSE","39 W. 14th (btwn. 5th & 6th), Ste. 205, New York City, NY",NA,NA
"3943","3810","""Party Talk""","Manhattan Cable Ch. 35, 11pm Sun, nightclub reviews",NA,"New York City","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, New York City, NY",40.6432866,-73.7949275
"3944","3811","Colorlife ","222-9794","2840 Broadway, Box 287 10025","New York City","NY",NA,"Publications",NA,1994,"FALSE","2840 Broadway, Box 287 10025, New York City, NY",NA,NA
"3945","3812","Gayyellow Pages","674-0120 annual guide","Box 533 Village Sta., 10014","New York City","NY",NA,"Publications","checked",1994,"FALSE","Box 533 Village Sta., 10014, New York City, NY",NA,NA
"3946","3813","Homo Xtra ","627-0747 complete party paper","19 W. 21st Ste. 703, 10010","New York City","NY",NA,"Publications",NA,1994,"FALSE","19 W. 21st Ste. 703, 10010, New York City, NY",NA,NA
"3947","3814","Michael's Thing","724-3691","240 W. End Ave., Ste. 4D, 10023","New York City","NY",NA,"Publications",NA,1994,"FALSE","240 W. End Ave., Ste. 4D, 10023, New York City, NY",NA,NA
"3948","3815","Network, The","(908)873-0266 covers NY, NJ & PA","13 Clyde Rd., Ste. 201, Somerset, NJ 08873","New York City","NY",NA,"Publications",NA,1994,"FALSE","13 Clyde Rd., Ste. 201, Somerset, NJ 08873, New York City, NY",NA,NA
"3949","3816","New York Native","627-2120","P.O. Box 1475, Church St. Sta., 10008","New York City","NY",NA,"Publications","checked",1994,"FALSE","P.O. Box 1475, Church St. Sta., 10008, New York City, NY",NA,NA
"3950","3817","Out ","(800)876-1199 the City's slickest glossy",NA,"New York City","NY",NA,"Publications","checked",1994,"FALSE","NA, New York City, NY",40.6432866,-73.7949275
"3951","3818","Parlee Plus","(516)587-8669","PO Box 430, Babylon ","New York City","NY",NA,"Publications","checked",1994,"FALSE","PO Box 430, Babylon , New York City, NY",NA,NA
"3952","3819","AA Gay/Lesbian (Intergroup) ","683-3900",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3953","3820","Bisexual Network","(at Lesbian/Gay Community Ctr.) 459-4784 social & political groups",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3954","3821","Community Real Estate Referrals ","(800)346-5592 gay realtor at your service",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3955","3822","Edge ","(at Lesbian/Gay Community Ctr.) (718)723-6620, 2pm-4pm 2nd Sun, physically challenged gays",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3956","3823","Girth & Mirth Club of NY","(at Lesbian/Gay Community Ctr.) (914)699-7735, 8:30pm 3rd Sat",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3957","3824","Lesbian/Gay Community Services Center","620-7310, 9am-11pm, mtg location for various groups, newsletter","208 W. 13th St.","Greenwich Village","NY",NA,"Info Lines & Services",NA,1994,"FALSE","208 W. 13th St., Greenwich Village, NY",40.7380084,-74.0010489438372
"3958","3825","M.A.N.","535-3914 men's non-sexual nudism group","469A Hudson #133","Greenwich Village","NY",NA,"Info Lines & Services",NA,1994,"FALSE","469A Hudson #133, Greenwich Village, NY",NA,NA
"3959","3826","Men of All Colors Together (MACT)","(at Lesbian/Gay Community Ctr.) 222-9794, 8pm Fri; also phone# for Jacks of Color safe sex party, 1st Sat 10pm-3am",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3960","3827","Senior Action in a Gay Environment (SAGE)","(at Lesbian/Gay Community Ctr.) 741-2247 ",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3961","3828","Southerners: Lesbians & Gay Men in New York","642-8076","P.O. Box 881, Church St. Stn., 10008","Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","P.O. Box 881, Church St. Stn., 10008, Greenwich Village, NY",NA,NA
"3962","3829","Village Playwrights ","(at Lesbian/Gay Community Ctr.) (718)596-9905, 6pm Tues",NA,"Greenwich Village","NY",NA,"Info Lines & Services","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3963","3830","A Village B&B","387-9117 studios","131 E. 15th St., #2N ","Greenwich Village","NY","(MW)","Accommodations",NA,1994,"FALSE","131 E. 15th St., #2N , Greenwich Village, NY",NA,NA
"3964","3831","Chelsea Mews Guest House","255-9174 ","344 W. 15th St.","Greenwich Village","NY","(GF)","Accommodations",NA,1994,"FALSE","344 W. 15th St., Greenwich Village, NY",NA,NA
"3965","3832","Chelsea Pines Inn","929-1023 17 rooms, some priv. baths","317 W. 14th ","Greenwich Village","NY","(*),(MW),(IGTA)","Accommodations",NA,1994,"FALSE","317 W. 14th , Greenwich Village, NY",40.7348627,-73.9909195
"3966","3833","Colonial House Inn","243-9669 20 rooms, sundeck","318 W. 22nd St.","Greenwich Village","NY","(*)","Accommodations",NA,1994,"FALSE","318 W. 22nd St., Greenwich Village, NY",NA,NA
"3967","3834","Incentra Village House","206-0007 10 rooms","32 8th Ave.","Greenwich Village","NY","(*)","Accommodations",NA,1994,"FALSE","32 8th Ave., Greenwich Village, NY",NA,NA
"3968","3835","Bank, The","505-5033 call for events","225 E. Houston St.","Greenwich Village","NY","(MW),(D)","Bars",NA,1994,"FALSE","225 E. Houston St., Greenwich Village, NY",40.7254757,-73.9966037
"3969","3836","Bar, The","674-9714 3pm-4am","68 2nd Ave.","Greenwich Village","NY","(NH),(WC)","Bars",NA,1994,"FALSE","68 2nd Ave., Greenwich Village, NY",NA,NA
"3970","3837","Barbary Coast","675-0385 8am-4am","64 7th Ave.","Greenwich Village","NY","(NH),(WC)","Bars",NA,1994,"FALSE","64 7th Ave., Greenwich Village, NY",NA,NA
"3971","3838","Boots & Saddle ","929-9684 8am-4am, from noon Sun","76 Christopher St.","Greenwich Village","NY","(NH)","Bars",NA,1994,"FALSE","76 Christopher St., Greenwich Village, NY",40.734216,-73.9991284
"3972","3839","Boy Bar","674-7959 10pm-4am Thurs","15 St. Marks Place","Greenwich Village","NY","(S),(WC)","Bars",NA,1994,"FALSE","15 St. Marks Place, Greenwich Village, NY",NA,NA
"3973","3840","Break, The","627-0072 2pm-4am, patio, cruise bar","232 8th Ave.","Greenwich Village","NY","(*),(V)","Bars,Cruising Areas",NA,1994,"TRUE","232 8th Ave., Greenwich Village, NY",NA,NA
"3974","3841","Bump!","(at USA) 869-6103 10pm-4am Sun sex club night","218 W. 47th St.","Greenwich Village","NY","(D),(S),(WC)","Bars",NA,1994,"FALSE","218 W. 47th St., Greenwich Village, NY",NA,NA
"3975","3842","Cactus Club","631-1079 9pm-2am, Fri & Sat, til midnight Wed, 2-step lessons 8pm Wed & Sat","St. Bernard's, 237 W. 13 St. (at 8th)","Greenwich Village","NY","(MW),(CW),(D)","Bars",NA,1994,"FALSE","St. Bernard's, 237 W. 13 St. (at 8th), Greenwich Village, NY",NA,NA
"3976","3843","Characters ","929-9558 11:30am-4am","515 6th Ave.","Greenwich Village","NY","(GF),(NH)","Bars",NA,1994,"FALSE","515 6th Ave., Greenwich Village, NY",40.73703905,-73.99740675
"3977","3844","Chelsea Transfer","929-7183 4pm-4am","131 8th Ave.","Greenwich Village","NY","(MW),(NH),(WC)","Bars",NA,1994,"FALSE","131 8th Ave., Greenwich Village, NY",NA,NA
"3978","3845","Columbia Dance","853-6426 10pm-4am, call for days","Earl Hall, Broadway & 116th St.","Greenwich Village","NY","(YC)","Bars","checked",1994,"FALSE","Earl Hall, Broadway & 116th St., Greenwich Village, NY",NA,NA
"3979","3846","Comeback, The","243-0090 4pm-4am, from 8pm Tues & Wed, CW Sun, hiphop/reggae Th & Fri","507 West St.","Greenwich Village","NY","(*),(D),(A)","Bars",NA,1994,"FALSE","507 West St., Greenwich Village, NY",40.7322466,-73.9986763
"3980","3847","Crow Bar","420-0670 7pm-4am","339 E. 10th St.","Greenwich Village","NY","(S)","Bars",NA,1994,"FALSE","339 E. 10th St., Greenwich Village, NY",40.7315866,-73.9910925
"3981","3848","Dick's Bar ","475-2071 2pm-4am, Tues: Rock n' Roll Fag Bar, Wed: Disco Dick's","192 2nd Ave.","Greenwich Village","NY","(E),(S)","Bars",NA,1994,"FALSE","192 2nd Ave., Greenwich Village, NY",NA,NA
"3982","3849","DT's Fat Cat","243-9041 3pm-4am, piano bar","281 W. 12th St.","Greenwich Village","NY","(W),(NH),(E)","Bars",NA,1994,"FALSE","281 W. 12th St., Greenwich Village, NY",40.7359773,-73.9976754
"3983","3850","Dugout, The","242-9113 4pm-2am, from noon Fri-Sun, sports bar, Sun brunch","185 Christopher St.","Greenwich Village","NY","(NH)","Bars",NA,1994,"FALSE","185 Christopher St., Greenwich Village, NY",40.734216,-73.9991284
"3984","3851","Duplex","255-5438 4pm-4am, piano bar from 9pm, cabaret nightly","61 Christopher St.","Greenwich Village","NY","(*),(GF),(E)","Bars",NA,1994,"FALSE","61 Christopher St., Greenwich Village, NY",40.734216,-73.9991284
"3985","3852","Eagle's Nest","691-8451 10pm-4am","142 11th Ave. (at 21st)","Greenwich Village","NY","(*),(L),(V),(WC)","Bars",NA,1994,"FALSE","142 11th Ave. (at 21st), Greenwich Village, NY",NA,NA
"3986","3853","Eighty Eights ","924-0088 4pm-4am, piano bar & cabaret, Sun brunch ","228 W. 10th St.","Greenwich Village","NY","(GF),(E)","Bars",NA,1994,"FALSE","228 W. 10th St., Greenwich Village, NY",40.7347331,-73.9985919
"3987","3854","Five Oaks ","243-8885 5pm-4am, piano bar ","49 Grove St.","Greenwich Village","NY","(GF),(F),(E)","Bars",NA,1994,"FALSE","49 Grove St., Greenwich Village, NY",NA,NA
"3988","3855","Grand, The","777-0600 10pm-4am, call for theme nights","76 E. 13th St.","Greenwich Village","NY","(D),(MRC),(S)","Bars",NA,1994,"FALSE","76 E. 13th St., Greenwich Village, NY",40.7335593,-73.9901892
"3989","3856","Julius' ","929-9672 8am-4am, diner food","159 W. 10th St.","Greenwich Village","NY","(NH),(F)","Bars",NA,1994,"FALSE","159 W. 10th St., Greenwich Village, NY",40.7347331,-73.9985919
"3990","3857","Keller's ","243-1907 1pm-4am","384 West St.","Greenwich Village","NY","(NH),(MRC-AF)","Bars",NA,1994,"FALSE","384 West St., Greenwich Village, NY",40.7322466,-73.9986763
"3991","3858","Lickety Split","281-1703 7pm-4am, every other Th","20 Green St. (at Canal St.)","Greenwich Village","NY","(WC)","Bars",NA,1994,"FALSE","20 Green St. (at Canal St.), Greenwich Village, NY",NA,NA
"3992","3859","Marie's Crisis ","243-9323 5pm-3am, piano bar from 9:30pm","59 Grove St.","Greenwich Village","NY","(*),(MW),(E)","Bars",NA,1994,"FALSE","59 Grove St., Greenwich Village, NY",NA,NA
"3993","3860","Meat ","366-5680 Sat 10pm-4am","432 W. 14th St.","Greenwich Village","NY","(D),(MRC),(V),(YC),(N),(WC)","Bars",NA,1994,"FALSE","432 W. 14th St., Greenwich Village, NY",40.736051,-73.9937525
"3994","3861","Monster, The","924-3557 4pm-4am, from 2pm wknds, disco & piano bar","80 Grove St.","Greenwich Village","NY","(*),(D),(E),(WC)","Bars",NA,1994,"FALSE","80 Grove St., Greenwich Village, NY",NA,NA
"3995","3862","Ninth Circle ","989-9775 4pm-4am","139 W. 10th St.","Greenwich Village","NY","(H),(NH),(YC)","Bars",NA,1994,"FALSE","139 W. 10th St., Greenwich Village, NY",40.7347331,-73.9985919
"3996","3863","Nylon ","call for location 522-5911 11pm-6am Fri & Sat, full bar (usually), original dance music & mixing",NA,"Greenwich Village","NY","(D),(S)","Bars","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"3997","3864","One Potato","691-6260 4pm-2am, from noon wknds, til 4am Fri & Sat","518 Hudson St.","Greenwich Village","NY","(*),(GF),(F)","Bars",NA,1994,"FALSE","518 Hudson St., Greenwich Village, NY",NA,NA
"3998","3865","Pandora's","242-1408 4pm-4am, gay men welcome ","70 Grove St.","Greenwich Village","NY","(W),(D),(WC)","Bars",NA,1994,"FALSE","70 Grove St., Greenwich Village, NY",NA,NA
"3999","3868","Rawhide ","242-9332 8am-4am","212 8th Ave.","Greenwich Village","NY","(*),(CW),(L),(WC)","Bars",NA,1994,"FALSE","212 8th Ave., Greenwich Village, NY",NA,NA
"4000","3866","Reeds","675-7333 3pm-4am","8 Christopher St.","Greenwich Village","NY","(NH),(V)","Bars",NA,1994,"FALSE","8 Christopher St., Greenwich Village, NY",40.734216,-73.9991284
"4001","3867","Roxy ","645-5156 gay Sat 11pm, rollerskating Tues & Wed 8pm-2am","515 W. 18th St.","Greenwich Village","NY","(MW),(D),(A),(E),(S)","Bars",NA,1994,"FALSE","515 W. 18th St., Greenwich Village, NY",NA,NA
"4002","3869","Saint At Large","674-8541 4 parties a year",NA,"Greenwich Village","NY","(*),(D)","Bars","checked",1994,"FALSE","NA, Greenwich Village, NY",40.7319802,-73.9965658
"4003","3870","Shelter ","677-2582 10pm-6am Tues, Fri & Sat, call for them nights, no alcohol","6 Hubert St. (at Hudson St.)","Greenwich Village","NY","(GF),(D),(MRC-AF)","Bars",NA,1994,"FALSE","6 Hubert St. (at Hudson St.), Greenwich Village, NY",NA,NA
"4004","3871","Sneakers ","242-9830 noon-4am","392 West St.","Greenwich Village","NY","(NH),(WC)","Bars",NA,1994,"FALSE","392 West St., Greenwich Village, NY",40.7322466,-73.9986763
