ID2,title,description,amenityfeatures,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
4155,Strawberries ,"(Disco) (Some Raspberries, L)",(L),109 E. Burnside Ave.,Bars/Clubs,New York ,NY,,1989,,,11/15/2022 3:55pm
4156,Bronx River Park btw. Glenn Rd. & Burke,,"Cruisy Area,(AYOR)",,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4157,Van Cortland Park-Broadway & 24th St.,,Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4158,Community Books Stores,(Brooklyn Heights),(M),162 Montague St.,Book Store,New York ,NY,,1989,,,6/30/2022 2:35pm
4159,Danny's of Brooklyn Heights ,(Disco) (Brooklyn Heights),"(R),(S)",108 Montague St.,Restaurant,New York ,NY,,1989,,,6/30/2022 2:35pm
4160,Deville Travel Service,,(IGTA),7725 3rd Ave.,Travel Agency,New York ,NY,,1989,,,6/30/2022 2:38pm
4161,J. Bette Travel,,(IGTA),6824 8th Ave.,Travel Agency,New York ,NY,,1989,,,6/30/2022 2:38pm
4162,Pandora Books,(No box),,88 Court St.,Book Store,New York ,NY,,1989,,,1/18/2023 9:42am
4163,Reservation World,,(IGTA),2118 Ave. X.,Travel Agency,New York ,NY,,1989,,,6/30/2022 2:37pm
4164,Spectrum ,(Disco),"(YC),(*)",802 64th St.,Bars/Clubs,New York ,NY,,1989,,,6/30/2022 2:36pm
4165,Sweets,(Disco),"(L),(S),(*)",6322 20th Ave.,Bars/Clubs,New York ,NY,,1989,,,6/30/2022 2:38pm
4166,Brooklyn's 'Promenade' just off Montague St.,,Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4167,Canarsie Pier- Exit 13 Belt Pkwy (By car-nights),,Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4168,Shore Rd. from 95th St. to 3rd Ave.,,Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4169,Adult Fair,(Male flicks) (Jackson Heights),,,Theatre,New York ,NY,checked,1989,,Astoria Blvd. at 90th St.,6/30/2022 2:34pm
4170,Backroom 2,A Gay Computer Service 300/1200/2400 BAUD Call with Computer & Modem (718)849-6699,,,Business,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4171,Billy the Kid,(Levi) (Cruisy) (Jackson Heights),"(W),(PT)",76-07 Roosevelt ,"Bars/Clubs,Cruising Areas",New York ,NY,,1989,,,6/30/2022 2:35pm
4172,Hatfields ,(Disco) ,"(YC),(*)",,Bars/Clubs,New York ,NY,checked,1989,,Queens Blvd. 83rd Ave.,6/30/2022 2:34pm
4173,Love Boat,(Elmhurst),(N),77-02 Broadway,Bars/Clubs,New York ,NY,,1989,,,6/30/2022 2:35pm
4174,Magic Touch,(Jackson Heights),"(D),(AH),(*)",73-13 37th Ave.,Bars/Clubs,New York ,NY,,1989,,,6/30/2022 2:35pm
4175,Northern Men's Sauna,(Spa),,3365 Farrington,Bathhouses,New York ,NY,,1989,,,6/30/2022 2:37pm
4176,Rhythms ,(Disco) (Latins) (Jackson Heights),(YC),68-26 Roosevelt Ave.,Bars/Clubs,New York ,NY,,1989,,,6/30/2022 2:35pm
4177,Cunningham Park-Union Tpke.,,Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4178,Flushing Park,(Kew Gardens),Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4179,La Guardia Airport-nr. TWA baggage claim,,Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4180,Queens College (every good queen should go here),,Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4181,Riis Park ,(Rockaway),Cruisy Area,,Cruising Areas,New York ,NY,checked,1989,,,6/30/2022 2:34pm
4182,Park Villa II,(Disco) (Thur. & Sat. only),,70 Beach St.,Bars/Clubs,New York ,NY,,1989,,,6/30/2022 2:35pm
4183,Sandcastle,(Disco) (South Beach),(*),86 Mills Ave.,Bars/Clubs,New York ,NY,,1989,,,6/30/2022 2:35pm
4184,Pal Joey's,"(Some YC, OC) ","(*),(YC),(OC),(PT)",2475 Jerusalem Ave.,Bars/Clubs,"North Bellmore, L.I.",NY,,1989,,,6/30/2022 2:37pm
4185,Birds of a Feather,(Disco) (WE*),"(YC),(WE),(*)",,Bars/Clubs,North Salem,NY,checked,1989,,Rt. 121 at Bloomer Rd.,6/30/2022 2:34pm
4186,Candlelight,(WE*),"(D),(PT),(WE),(*)",327 Rt. 9 W.,Bars/Clubs,Nyack,NY,,1989,,1/2 mi. N. of N.Y. State thruway,6/30/2022 2:36pm
4187,Coven Cafe,,"(R),(E)",162 Main St.,Restaurant,Nyack,NY,,1989,,,6/30/2022 2:35pm
4188,Parallels,(Disco) (Congers),"(YC),(S),(*)",75 N. Rt. 9W,Bars/Clubs,Nyack,NY,,1989,,,6/30/2022 2:35pm
4189,Blair's Tavern,,(M),30 Marion St.,Bars/Clubs,Plattsburg,NY,,1989,,,6/30/2022 2:35pm
4190,La Cage,,"(D),(*),(S)",216 Irving Ave.,Bars/Clubs,Port Chester,NY,,1989,,,6/30/2022 2:36pm
4191,Sasha's,,(N),172 N. Main St.,Bars/Clubs,Port Chester,NY,,1989,,,6/30/2022 2:35pm
4192,Congress ,,"(D),(R),(*)",411 Main St.,"Bars/Clubs,Restaurant",Poughkeepsie,NY,,1989,,,1/18/2023 10:01am
4193,Main Grill,(Bar & R),"(R),(M)",385 Main St.,Restaurant,Poughkeepsie,NY,,1989,,,6/30/2022 2:36pm
4194,Along River W. end of Main St.,,Cruisy Area,,Cruising Areas,Poughkeepsie,NY,checked,1989,,,6/30/2022 2:34pm
4195,Avenue Pub,,"(N),(*)",522 Monroe Ave.,Bars/Clubs,Rochester,NY,,1989,,,6/30/2022 2:36pm
4196,Bachelor Forum,(Levi),(SM),1065 E. Main,Bars/Clubs,Rochester,NY,,1989,,nr. Goodman,6/30/2022 2:36pm
4197,Clinton Ave. Bookstore,,,115 N. Clinton,Book Store,Rochester,NY,,1989,,,6/30/2022 2:35pm
4198,Dignity ,,,17 S. Fitzhugh,Religious Institution,Rochester,NY,,1989,,,6/30/2022 2:35pm
4199,Empty Closet,(Publication) (716)244-8640,,713 Monroe Ave.,Publication,Rochester,NY,,1989,,,6/30/2022 2:36pm
4200,Gallery ,,"(R),(M)",113 State St.,Restaurant,Rochester,NY,,1989,,,6/30/2022 2:35pm
4201,Idols ,(Disco) (New Wave),"(M),(YC),(*)",88 Liberty Pole Way,Bars/Clubs,Rochester,NY,,1989,,,6/30/2022 2:35pm
4202,Iggy's Study,,(R),54 Park Ave.,Restaurant,Rochester,NY,,1989,,,6/30/2022 2:35pm
4203,Jazzberry's ,,(R),713 Monroe St.,Restaurant,Rochester,NY,,1989,,,6/30/2022 2:36pm
4204,Liberty,(Disco) (Some L),"(*),(YC),(S),(L)",123 Liberty Pole Way,Bars/Clubs,Rochester,NY,,1989,,,6/30/2022 2:35pm
4205,M.C.C.,,(MCC),243 Rosedale St.,Religious Institution,Rochester,NY,,1989,,at Monroe,6/30/2022 2:36pm
4206,New Jim's,,(D),1416 Charlotte St.,Bars/Clubs,Rochester,NY,,1989,,,6/30/2022 2:37pm
4207,Roman Sauna Baths,(Spa) ,"(IGHC),(*)",109 Liberty Pole Way,Bathhouses,Rochester,NY,,1989,,,6/30/2022 2:35pm
4208,Rosie's ,(Disco),(L),201 Monroe Ave.,Bars/Clubs,Rochester,NY,,1989,,,6/30/2022 2:35pm
4209,Silkwood Bookstore,,(L),633 Monroe Ave.,Book Store,Rochester,NY,,1989,,,6/30/2022 2:36pm
4210,State St. Books,,(M),109 State St.,Book Store,Rochester,NY,,1989,,,6/30/2022 2:35pm
4211,Tara ,(Piano bar) (Cocktail hour),"(N),(*)",395 Andrews St.,Bars/Clubs,Rochester,NY,,1989,,,6/30/2022 2:36pm
4212,Two Twelve Club,,(L),212 Colvin St.,Bars/Clubs,Rochester,NY,,1989,,,6/30/2022 2:36pm
4213,Village Green Books,,(M),766 Monroe Ave.,Book Store,Rochester,NY,,1989,,,6/30/2022 2:36pm
4214,'Rest Stop' 490 W. ,,"Cruisy Area,(AYOR)",,Cruising Areas,Rochester,NY,checked,1989,,,6/30/2022 2:34pm
4215,Durand-Eastman Park,,"Cruisy Area,(AYOR)",,Cruising Areas,Rochester,NY,checked,1989,,,6/30/2022 2:34pm
4216,Genesee Valley Park,,"Cruisy Area,(AYOR)",,Cruising Areas,Rochester,NY,checked,1989,,,6/30/2022 2:34pm
4217,Manhattan Square Park,,"Cruisy Area,(AYOR)",,Cruising Areas,Rochester,NY,checked,1989,,,6/30/2022 2:34pm
4218,Washington Square Park,,"Cruisy Area,(AYOR)",,Cruising Areas,Rochester,NY,checked,1989,,,6/30/2022 2:34pm
4219,Bunk House,(Disco) (Cruisy) (Montauk Hwy),"(*),(W)",192 N. Main St.,"Bars/Clubs,Cruising Areas","Sayville, L.I.",NY,,1989,,,6/30/2022 2:35pm
4220,Coachman's Corner,(Some OC),"(OC),(N)",239 N. Main St.,Bars/Clubs,"Sayville, L.I.",NY,,1989,,,6/30/2022 2:36pm
4221,Sayville Motor Lodge,Sunrise Hwy (Hwy 27),"(H),(M)",,Hotel,"Sayville, L.I.",NY,checked,1989,,,6/30/2022 2:34pm
4222,Blythwood ,,(PT),50 N. Jay St.,Bars/Clubs,Schenectady,NY,,1989,,,6/30/2022 2:35pm
4223,Clinton St. Pub,,(N),159 Clinton St.,Bars/Clubs,Schenectady,NY,,1989,,,6/30/2022 2:35pm
4224,Falcon ,(Disco) (Some L),"(YC),(L),(*)",1924 Curry Rd.,Bars/Clubs,Schenectady,NY,,1989,,,6/30/2022 2:37pm
4225,National Gay Pentecostal Alliance,,,"P.O. Box 1391, 12301",Religious Institution,Schenectady,NY,checked,1989,,,6/30/2022 2:38pm
4226,One-Forty-Five Bar,,"(D),(E)",145 Barrett St.,Bars/Clubs,Schenectady,NY,,1989,,,6/30/2022 2:35pm
4227,Central Park,,Cruisy Area,,Cruising Areas,Schenectady,NY,checked,1989,,,6/30/2022 2:34pm
4228,Heavens,(Some L),"(L),(D)",863 W. Jericho Trnpk.,Bars/Clubs,"Smithtown, L.I.",NY,,1989,,,6/30/2022 2:36pm
4229,Thunders,(Disco),"(YC),(*)",894 W. Jericho Trnpk.,Bars/Clubs,"Smithtown, L.I.",NY,,1989,,,6/30/2022 2:36pm
4230,Blanche's,,"(OC),(N)",447-2 Boundary Ave.,Bars/Clubs,South Farmingdale,NY,,1989,,,6/30/2022 2:36pm
4231,Adult World & Playhouse Cinema,(Cruisy) (Open 24 hrs.),,2870 Erie Blvd. E.,"Theatre,Cruising Areas",Syracuse,NY,,1989,,,6/30/2022 2:37pm
4232,Blue Skies,(Patio) (Some H),"(D),(R),(H)",212 N. Franklin St.,"Hotel,Religious Institution,Bars/Clubs,Restaurant",Syracuse,NY,,1989,,,1/18/2023 10:01am
4233,Bunk House,(Some OC),"(W),(OC),(AH),(*)",306 S. Warren,Bars/Clubs,Syracuse,NY,,1989,,,6/30/2022 2:36pm
4234,Gay Telephone Line,(315)423-3599,,,Hotline,Syracuse,NY,checked,1989,,,6/30/2022 2:34pm
4235,Le Paris Bookstore,,,307 W. Fayette,Book Store,Syracuse,NY,,1989,,,6/30/2022 2:36pm
4236,M.C.C.,,(MCC),819 Madison St.,Religious Institution,Syracuse,NY,,1989,,,6/30/2022 2:36pm
4237,Mr. T's,(Some OC),"(D),(V),(OC),(*)",218 N. Franklin St.,Bars/Clubs,Syracuse,NY,,1989,,,6/30/2022 2:36pm
4238,Ryan's Someplace Else,(Disco) ,"(*),(YC),(V)",408-410 Pearl St.,Bars/Clubs,Syracuse,NY,,1989,,,6/30/2022 2:36pm
4239,Parking lot opp. Le Paris Book Store,,Cruisy Area,,Cruising Areas,Syracuse,NY,checked,1989,,,6/30/2022 2:34pm
4240,Syracuse U. ,Maxwell Hall (dwnstrs.),"Cruisy Area,(AYOR)",,Cruising Areas,Syracuse,NY,checked,1989,,,6/30/2022 2:34pm
4241,Thorndon Park nr. Water Tower,(Fun),Cruisy Area,,Cruising Areas,Syracuse,NY,checked,1989,,,6/30/2022 2:34pm
4242,Annex ,(Behind Club Swamp) Montauk Hwy at E. Gate Rd. ,"(*),(R),(E)",,Restaurant,Easthampton,NY,checked,1989,,,6/30/2022 2:34pm
4243,Club Swamp,(Disco) (Open all year) Montauk Hwy,"(*),(YC)",,Bars/Clubs,Easthampton,NY,checked,1989,,,6/30/2022 2:34pm
